ticker	comment	price_24h	price_48h	price_1w	price_2w	price_3w	price_1m	price_2m	price_3m	price_6m	price_1y	price_2y	price_3y	price_4y	price_5y
AKSO	The short-term (1-month) outlook for AKSO is strongly bearish (-54.0% vs current price of 40.16). At 6 months the model targets 22.71 (-43.4%), a strongly bearish medium-term signal. The 1-year forecast stands at 21.81 (-45.7%). Over a 5-year horizon the model projects 25.32 (cumulative -37.0%).	24.1996	21.154	18.0368	22.5214	20.1499	18.4935	24.2603	20.2687	22.713	21.8056	14.2513	27.7869	18.4292	25.3156
AKVA	The short-term (1-month) outlook for AKVA is strongly bearish (-52.4% vs current price of 130.00). At 6 months the model targets 75.43 (-42.0%), a strongly bearish medium-term signal. The 1-year forecast stands at 72.96 (-43.9%). Over a 5-year horizon the model projects 80.80 (cumulative -37.8%).	75.4344	70.9958	61.4171	75.5025	64.6066	61.8767	80.0679	69.3777	75.4338	72.9605	49.2093	91.5166	65.8174	80.8047
APR	The short-term (1-month) outlook for APR is bullish (+3.5% vs current price of 72.80). At 6 months the model targets 73.74 (+1.3%), a mildly bullish medium-term signal. The 1-year forecast stands at 75.91 (+4.3%). Over a 5-year horizon the model projects 71.23 (cumulative -2.2%).	71.1219	74.6698	75.3529	75.0821	71.7385	75.3297	74.6973	74.5544	73.7364	75.9059	79.1569	73.7013	76.8276	71.2315
ARCH	The short-term (1-month) outlook for ARCH is strongly bullish (+56.6% vs current price of 27.45). At 6 months the model targets 38.40 (+39.9%), a strongly bullish medium-term signal. The 1-year forecast stands at 40.79 (+48.6%). Over a 5-year horizon the model projects 36.21 (cumulative +31.9%).	38.6949	40.3994	44.3438	42.4033	39.2049	42.979	40.4695	41.6256	38.3976	40.7941	47.9169	35.3757	42.7816	36.2119
AZT	The short-term (1-month) outlook for AZT is strongly bullish (+69.3% vs current price of 19.80). At 6 months the model targets 30.40 (+53.5%), a strongly bullish medium-term signal. The 1-year forecast stands at 31.35 (+58.3%). Over a 5-year horizon the model projects 27.63 (cumulative +39.5%).	29.3812	30.3805	34.1362	32.495	30.3605	33.5299	31.4026	32.1174	30.3956	31.3471	37.802	27.491	33.2248	27.626
AFK	The short-term (1-month) outlook for AFK is strongly bearish (-20.9% vs current price of 187.00). At 6 months the model targets 156.31 (-16.4%), a strongly bearish medium-term signal. The 1-year forecast stands at 151.19 (-19.1%). Over a 5-year horizon the model projects 154.20 (cumulative -17.5%).	150.8893	147.2581	146.8951	153.1745	144.6187	147.8877	157.2469	148.6115	156.3091	151.1948	148.2036	164.9636	144.5894	154.1979
ARR	The short-term (1-month) outlook for ARR is strongly bullish (+18721.7% vs current price of 7.22). At 6 months the model targets 1006.22 (+13836.6%), a strongly bullish medium-term signal. The 1-year forecast stands at 1066.06 (+14665.3%). Over a 5-year horizon the model projects 711.71 (cumulative +9757.5%).	977.5637	938.6746	1538.9158	1421.1411	888.4183	1358.9244	1216.8611	1176.3707	1006.2214	1066.058	1977.9092	690.545	1130.5083	711.7118
ATEA	The short-term (1-month) outlook for ATEA is strongly bearish (-32.1% vs current price of 142.60). At 6 months the model targets 109.24 (-23.4%), a strongly bearish medium-term signal. The 1-year forecast stands at 102.61 (-28.0%). Over a 5-year horizon the model projects 112.85 (cumulative -20.9%).	108.1952	100.0397	94.1721	103.248	101.1487	96.8153	109.6247	100.5137	109.2395	102.6098	85.7615	120.0921	96.314	112.8466
ASA	The short-term (1-month) outlook for ASA is strongly bullish (+390897.8% vs current price of 3.15). At 6 months the model targets 9087.79 (+288401.4%), a strongly bullish medium-term signal. The 1-year forecast stands at 10867.21 (+344890.6%). Over a 5-year horizon the model projects 7287.49 (cumulative +231248.8%).	8810.1562	10201.665	12840.8086	11178.7432	9939.791	12316.4316	10321.6836	11476.582	9087.7949	10867.2051	15480.5137	6249.7319	12660.7021	7287.4883
AURG	The short-term (1-month) outlook for AURG is strongly bearish (-53.2% vs current price of 255.05). At 6 months the model targets 154.62 (-39.4%), a strongly bearish medium-term signal. The 1-year forecast stands at 139.24 (-45.4%). Over a 5-year horizon the model projects 169.46 (cumulative -33.6%).	157.5134	133.2068	113.9341	142.7253	133.9264	119.238	159.1883	133.3418	154.6172	139.2393	83.7125	185.492	119.2673	169.4632
AUSS	The short-term (1-month) outlook for AUSS is strongly bearish (-23.9% vs current price of 93.40). At 6 months the model targets 78.44 (-16.0%), a strongly bearish medium-term signal. The 1-year forecast stands at 73.47 (-21.3%). Over a 5-year horizon the model projects 82.03 (cumulative -12.2%).	79.1911	73.2373	69.8258	75.3463	74.555	71.1037	78.4107	73.5738	78.4441	73.4744	62.156	84.7608	70.0558	82.0342
AUTO	The short-term (1-month) outlook for AUTO is strongly bullish (+177.2% vs current price of 11.79). At 6 months the model targets 27.10 (+129.8%), a strongly bullish medium-term signal. The 1-year forecast stands at 30.39 (+157.7%). Over a 5-year horizon the model projects 23.55 (cumulative +99.7%).	26.0134	28.8015	33.2399	30.3514	28.28	32.6822	29.221	31.2107	27.0986	30.385	38.1143	22.0731	33.6942	23.5466
ACR	The short-term (1-month) outlook for ACR is strongly bullish (+97.5% vs current price of 6.73). At 6 months the model targets 11.67 (+73.4%), a strongly bullish medium-term signal. The 1-year forecast stands at 12.40 (+84.3%). Over a 5-year horizon the model projects 10.60 (cumulative +57.5%).	11.3429	12.0297	13.5941	12.6911	11.9084	13.2942	12.1976	12.7612	11.6687	12.403	15.1043	10.1697	13.3295	10.599
B2I	The short-term (1-month) outlook for B2I is strongly bearish (-75.0% vs current price of 24.90). At 6 months the model targets 11.47 (-54.0%), a strongly bearish medium-term signal. The 1-year forecast stands at 9.69 (-61.1%). Over a 5-year horizon the model projects 12.96 (cumulative -47.9%).	11.4617	7.915	5.0755	9.1394	8.2299	6.2354	12.0612	8.5914	11.466	9.6922	1.3391	15.673	7.0784	12.9612
BAKKA	The short-term (1-month) outlook for BAKKA is strongly bullish (+13.6% vs current price of 437.00). At 6 months the model targets 483.76 (+10.7%), a strongly bullish medium-term signal. The 1-year forecast stands at 480.71 (+10.0%). Over a 5-year horizon the model projects 475.38 (cumulative +8.8%).	476.7336	484.4573	499.4571	492.9006	480.8292	496.4865	486.1341	488.6443	483.7579	480.7142	505.9767	473.8251	490.9666	475.3754
BEWI	The short-term (1-month) outlook for BEWI is strongly bullish (+127.9% vs current price of 13.62). At 6 months the model targets 26.96 (+98.0%), a strongly bullish medium-term signal. The 1-year forecast stands at 28.84 (+111.7%). Over a 5-year horizon the model projects 24.12 (cumulative +77.1%).	26.1603	27.7279	31.5341	29.0881	27.8705	31.0413	28.2261	29.8861	26.9614	28.8388	35.0041	23.2912	31.6104	24.1193
BIEN	The short-term (1-month) outlook for BIEN is strongly bearish (-47.3% vs current price of 155.00). At 6 months the model targets 97.39 (-37.2%), a strongly bearish medium-term signal. The 1-year forecast stands at 94.40 (-39.1%). Over a 5-year horizon the model projects 105.52 (cumulative -31.9%).	100.889	90.7016	80.1898	95.8605	87.6383	81.7196	103.1769	89.8806	97.3876	94.3979	65.0546	114.0266	83.4972	105.5182
BNOR	The short-term (1-month) outlook for BNOR is strongly bearish (-60.9% vs current price of 559.00). At 6 months the model targets 296.28 (-47.0%), a strongly bearish medium-term signal. The 1-year forecast stands at 272.78 (-51.2%). Over a 5-year horizon the model projects 336.53 (cumulative -39.8%).	321.2195	258.4255	208.2523	281.9523	255.7555	218.4911	311.8605	250.0797	296.2839	272.7836	136.5086	364.9495	212.6188	336.5318
BONHR	The short-term (1-month) outlook for BONHR is strongly bearish (-27.9% vs current price of 251.50). At 6 months the model targets 197.40 (-21.5%), a strongly bearish medium-term signal. The 1-year forecast stands at 187.44 (-25.5%). Over a 5-year horizon the model projects 202.04 (cumulative -19.7%).	196.0043	185.3622	178.6906	192.1826	183.6526	181.3088	197.7699	183.8038	197.398	187.4446	168.87	215.1401	177.0397	202.0368
BOR	The short-term (1-month) outlook for BOR is strongly bullish (+1091.4% vs current price of 15.70). At 6 months the model targets 142.46 (+807.4%), a strongly bullish medium-term signal. The 1-year forecast stands at 165.90 (+956.7%). Over a 5-year horizon the model projects 117.15 (cumulative +646.2%).	138.369	157.0657	194.9484	171.7077	153.3679	187.0519	158.8271	174.7404	142.4565	165.8981	232.1186	103.2092	190.2668	117.1537
BRG	The short-term (1-month) outlook for BRG is strongly bearish (-29.1% vs current price of 169.20). At 6 months the model targets 132.20 (-21.9%), a strongly bearish medium-term signal. The 1-year forecast stands at 125.30 (-25.9%). Over a 5-year horizon the model projects 137.01 (cumulative -19.0%).	133.2904	124.2658	118.9728	128.4774	123.8619	120.0247	133.2693	123.6923	132.2003	125.3034	109.2002	145.2156	117.9895	137.0113
BOUV	The short-term (1-month) outlook for BOUV is strongly bearish (-23.3% vs current price of 51.40). At 6 months the model targets 42.51 (-17.3%), a strongly bearish medium-term signal. The 1-year forecast stands at 40.59 (-21.0%). Over a 5-year horizon the model projects 43.48 (cumulative -15.4%).	42.3223	40.049	39.2285	41.6152	39.9846	39.4034	42.751	40.0861	42.506	40.588	37.5391	45.3774	38.5008	43.4776
BWE	The short-term (1-month) outlook for BWE is strongly bearish (-72.2% vs current price of 55.30). At 6 months the model targets 24.68 (-55.4%), a strongly bearish medium-term signal. The 1-year forecast stands at 22.93 (-58.5%). Over a 5-year horizon the model projects 30.58 (cumulative -44.7%).	28.2171	20.2351	14.1069	23.2808	19.884	15.3935	28.2953	20.2709	24.6761	22.9321	4.6386	32.9962	15.192	30.5823
BWLPG	The short-term (1-month) outlook for BWLPG is strongly bearish (-67.5% vs current price of 172.50). At 6 months the model targets 80.07 (-53.6%), a strongly bearish medium-term signal. The 1-year forecast stands at 76.00 (-55.9%). Over a 5-year horizon the model projects 99.28 (cumulative -42.4%).	93.7654	70.7115	56.948	78.1254	67.4352	56.0788	86.9103	68.8858	80.0706	76.0013	31.703	110.2545	57.055	99.2766
BWO	The short-term (1-month) outlook for BWO is strongly bearish (-47.8% vs current price of 50.70). At 6 months the model targets 32.66 (-35.6%), a strongly bearish medium-term signal. The 1-year forecast stands at 30.45 (-39.9%). Over a 5-year horizon the model projects 35.69 (cumulative -29.6%).	33.9676	28.8616	24.9242	30.5149	29.3454	26.4594	33.4389	28.6824	32.6595	30.4484	19.8012	37.9708	26.1673	35.6884
CADLR	The short-term (1-month) outlook for CADLR is strongly bearish (-47.3% vs current price of 61.40). At 6 months the model targets 40.01 (-34.8%), a strongly bearish medium-term signal. The 1-year forecast stands at 36.55 (-40.5%). Over a 5-year horizon the model projects 42.10 (cumulative -31.4%).	39.5381	35.0316	30.7345	36.7819	34.8531	32.3451	39.765	34.7528	40.0053	36.5545	25.37	47.6906	32.9756	42.0964
CAPSL	The short-term (1-month) outlook for CAPSL is strongly bullish (+178.9% vs current price of 4.53). At 6 months the model targets 10.64 (+135.0%), a strongly bullish medium-term signal. The 1-year forecast stands at 11.80 (+160.5%). Over a 5-year horizon the model projects 9.52 (cumulative +110.1%).	10.3111	11.3441	12.7961	11.8991	11.2006	12.6343	11.5761	12.2258	10.6447	11.7984	14.318	8.8703	13.0892	9.5184
CAVEN	The short-term (1-month) outlook for CAVEN is strongly bullish (+147.0% vs current price of 7.37). At 6 months the model targets 15.34 (+108.1%), a strongly bullish medium-term signal. The 1-year forecast stands at 17.07 (+131.6%). Over a 5-year horizon the model projects 13.58 (cumulative +84.2%).	14.8483	16.2451	18.5801	17.0482	16.0629	18.2069	16.4837	17.4638	15.338	17.0689	21.0078	12.7299	18.7318	13.5765
CRNA	The short-term (1-month) outlook for CRNA is strongly bullish (+1871.1% vs current price of 8.62). At 6 months the model targets 126.65 (+1369.3%), a strongly bullish medium-term signal. The 1-year forecast stands at 150.04 (+1640.6%). Over a 5-year horizon the model projects 103.40 (cumulative +1099.6%).	124.1987	142.2334	178.2405	156.0829	137.4875	169.9092	143.6652	158.5059	126.6497	150.0388	212.9903	89.912	172.9298	103.4027
CLOUD	The short-term (1-month) outlook for CLOUD is mildly bearish (-2.8% vs current price of 13.00). At 6 months the model targets 12.74 (-2.0%), a mildly bearish medium-term signal. The 1-year forecast stands at 12.63 (-2.8%). Over a 5-year horizon the model projects 12.73 (cumulative -2.0%).	12.7706	12.6127	12.6603	12.742	12.6369	12.6361	12.7597	12.6552	12.736	12.6306	12.5914	12.8675	12.5702	12.7342
CMBTO	The short-term (1-month) outlook for CMBTO is strongly bearish (-30.7% vs current price of 118.60). At 6 months the model targets 92.40 (-22.1%), a strongly bearish medium-term signal. The 1-year forecast stands at 90.75 (-23.5%). Over a 5-year horizon the model projects 97.41 (cumulative -17.9%).	95.6961	85.9641	81.0515	88.9948	86.2421	82.1393	94.383	88.3027	92.3951	90.7473	71.9742	100.5057	83.9395	97.4116
CONTX	The short-term (1-month) outlook for CONTX is strongly bullish (+161.6% vs current price of 3.65). At 6 months the model targets 7.88 (+115.9%), a strongly bullish medium-term signal. The 1-year forecast stands at 8.86 (+142.8%). Over a 5-year horizon the model projects 6.99 (cumulative +91.6%).	7.7977	8.5629	9.8512	9.0604	8.3101	9.548	8.5793	9.1221	7.8795	8.8608	11.2169	6.5319	9.7034	6.9947
DELIA	The short-term (1-month) outlook for DELIA is strongly bearish (-45.4% vs current price of 370.00). At 6 months the model targets 258.42 (-30.2%), a strongly bearish medium-term signal. The 1-year forecast stands at 234.70 (-36.6%). Over a 5-year horizon the model projects 274.64 (cumulative -25.8%).	255.9378	212.7794	185.8143	227.3666	223.2089	201.8843	264.7221	228.7784	258.4156	234.6953	144.4621	296.3837	208.7813	274.6359
DNB	The short-term (1-month) outlook for DNB is strongly bearish (-58.1% vs current price of 277.20). At 6 months the model targets 158.21 (-42.9%), a strongly bearish medium-term signal. The 1-year forecast stands at 143.18 (-48.3%). Over a 5-year horizon the model projects 178.34 (cumulative -35.7%).	163.2726	133.5397	109.4759	145.2838	133.291	116.0551	165.9762	134.6499	158.2085	143.1789	72.2018	198.1195	118.055	178.3377
DNO	The short-term (1-month) outlook for DNO is strongly bearish (-65.1% vs current price of 18.92). At 6 months the model targets 8.92 (-52.8%), a strongly bearish medium-term signal. The 1-year forecast stands at 8.97 (-52.6%). Over a 5-year horizon the model projects 11.09 (cumulative -41.4%).	10.9314	8.383	6.4434	9.3551	7.9583	6.6017	10.4793	8.0653	8.9238	8.9692	3.5068	11.2519	6.2443	11.0947
DOFG	The short-term (1-month) outlook for DOFG is strongly bearish (-78.4% vs current price of 137.60). At 6 months the model targets 55.60 (-59.6%), a strongly bearish medium-term signal. The 1-year forecast stands at 50.12 (-63.6%). Over a 5-year horizon the model projects 68.73 (cumulative -50.0%).	62.9141	42.5365	26.4774	50.3391	40.4514	29.7808	63.6922	43.6368	55.5965	50.1157	2.5573	79.1604	32.0904	68.7344
EIOF	The short-term (1-month) outlook for EIOF is strongly bearish (-59.8% vs current price of 16.60). At 6 months the model targets 8.81 (-46.9%), a strongly bearish medium-term signal. The 1-year forecast stands at 8.16 (-50.8%). Over a 5-year horizon the model projects 9.99 (cumulative -39.8%).	9.3335	7.9362	6.465	8.5955	7.5363	6.6741	9.4102	7.5963	8.8134	8.1592	4.5186	11.1566	6.6324	9.9897
EMGS	The short-term (1-month) outlook for EMGS is strongly bullish (+837.4% vs current price of 0.26). At 6 months the model targets 1.87 (+614.0%), a strongly bullish medium-term signal. The 1-year forecast stands at 2.23 (+751.8%). Over a 5-year horizon the model projects 1.57 (cumulative +498.5%).	1.8564	2.0986	2.5116	2.2517	2.0651	2.456	2.1431	2.3322	1.8706	2.2318	2.9473	1.3807	2.5733	1.5682
ELK	The short-term (1-month) outlook for ELK is strongly bearish (-24.7% vs current price of 28.46). At 6 months the model targets 23.45 (-17.6%), a strongly bearish medium-term signal. The 1-year forecast stands at 22.37 (-21.4%). Over a 5-year horizon the model projects 23.98 (cumulative -15.7%).	23.6419	22.0361	21.057	22.5398	22.1566	21.4409	23.4592	22.09	23.4517	22.3704	19.6253	25.6365	21.5082	23.9798
ELABS	The short-term (1-month) outlook for ELABS is strongly bullish (+420.1% vs current price of 2.95). At 6 months the model targets 12.09 (+309.3%), a strongly bullish medium-term signal. The 1-year forecast stands at 14.19 (+380.3%). Over a 5-year horizon the model projects 10.35 (cumulative +250.3%).	11.7154	13.268	15.5917	14.1292	13.0565	15.3701	13.7548	14.7398	12.0944	14.1937	18.0221	9.4392	16.2	10.3526
ELMRA	The short-term (1-month) outlook for ELMRA is strongly bearish (-18.8% vs current price of 35.00). At 6 months the model targets 29.92 (-14.5%), a strongly bearish medium-term signal. The 1-year forecast stands at 28.73 (-17.9%). Over a 5-year horizon the model projects 30.37 (cumulative -13.2%).	29.8157	28.7598	28.2431	29.5975	28.6877	28.4136	30.0615	28.5844	29.9201	28.7278	27.0958	31.3048	27.6998	30.366
ELO	The short-term (1-month) outlook for ELO is strongly bearish (-23.8% vs current price of 35.10). At 6 months the model targets 32.55 (-7.3%), a bearish medium-term signal. The 1-year forecast stands at 26.56 (-24.3%). Over a 5-year horizon the model projects 30.55 (cumulative -13.0%).	28.0343	24.5759	22.6487	25.3411	29.1855	26.7315	28.5773	26.2165	32.5525	26.5644	21.2132	32.968	25.5798	30.5496
ENDUR	The short-term (1-month) outlook for ENDUR is strongly bearish (-45.3% vs current price of 107.60). At 6 months the model targets 71.99 (-33.1%), a strongly bearish medium-term signal. The 1-year forecast stands at 65.40 (-39.2%). Over a 5-year horizon the model projects 76.53 (cumulative -28.9%).	71.6342	63.6912	56.332	66.9293	63.7303	58.8253	72.0265	63.0301	71.9909	65.399	47.0876	83.6335	58.7484	76.5313
ENSU	The short-term (1-month) outlook for ENSU is strongly bullish (+52639.4% vs current price of 0.65). At 6 months the model targets 252.97 (+38878.6%), a strongly bullish medium-term signal. The 1-year forecast stands at 294.81 (+45325.0%). Over a 5-year horizon the model projects 199.24 (cumulative +30599.6%).	245.6204	277.0333	363.3668	317.1609	268.5425	342.2788	285.9726	314.0173	252.9711	294.8083	443.6981	173.4954	338.3487	199.2401
ENTRA	The short-term (1-month) outlook for ENTRA is bullish (+9.3% vs current price of 105.40). At 6 months the model targets 114.09 (+8.2%), a bullish medium-term signal. The 1-year forecast stands at 112.64 (+6.9%). Over a 5-year horizon the model projects 110.72 (cumulative +5.0%).	111.2893	111.3899	114.9942	113.5234	112.5326	115.1807	113.403	113.6109	114.0931	112.638	117.8354	111.7553	114.53	110.7215
ENVIP	The short-term (1-month) outlook for ENVIP is strongly bearish (-42.7% vs current price of 50.30). At 6 months the model targets 34.62 (-31.2%), a strongly bearish medium-term signal. The 1-year forecast stands at 31.43 (-37.5%). Over a 5-year horizon the model projects 38.78 (cumulative -22.9%).	34.6797	31.8944	28.1859	34.014	30.9327	28.8168	35.0338	30.5496	34.6222	31.4256	22.6377	41.2793	27.95	38.7777
EQNR	The short-term (1-month) outlook for EQNR is strongly bearish (-59.0% vs current price of 356.60). At 6 months the model targets 185.45 (-48.0%), a strongly bearish medium-term signal. The 1-year forecast stands at 183.68 (-48.5%). Over a 5-year horizon the model projects 227.54 (cumulative -36.2%).	221.4378	179.3331	143.9482	195.908	171.4898	146.2786	210.9097	168.0593	185.4482	183.681	91.7451	228.1146	136.3079	227.5363
EQVA	The short-term (1-month) outlook for EQVA is strongly bearish (-29.9% vs current price of 3.48). At 6 months the model targets 2.62 (-24.8%), a strongly bearish medium-term signal. The 1-year forecast stands at 2.57 (-26.2%). Over a 5-year horizon the model projects 2.74 (cumulative -21.2%).	2.7259	2.5524	2.4811	2.6568	2.4924	2.4397	2.7138	2.5174	2.6158	2.5684	2.3282	2.8964	2.3821	2.7426
EPR	The short-term (1-month) outlook for EPR is strongly bearish (-61.3% vs current price of 97.40). At 6 months the model targets 52.31 (-46.3%), a strongly bearish medium-term signal. The 1-year forecast stands at 46.17 (-52.6%). Over a 5-year horizon the model projects 57.03 (cumulative -41.5%).	52.3413	42.8059	34.6799	46.7716	43.1741	37.7218	53.7839	42.9078	52.3095	46.1672	23.8737	65.7667	37.7202	57.0264
DFENS	The short-term (1-month) outlook for DFENS is strongly bullish (+6113.5% vs current price of 13.80). At 6 months the model targets 637.00 (+4516.0%), a strongly bullish medium-term signal. The 1-year forecast stands at 748.25 (+5322.1%). Over a 5-year horizon the model projects 509.06 (cumulative +3588.9%).	618.499	704.9133	902.2628	786.9236	685.5028	857.469	717.4955	793.1926	637.0025	748.2465	1092.2177	441.3221	863.0737	509.0638
FRO	The short-term (1-month) outlook for FRO is strongly bearish (-75.7% vs current price of 329.70). At 6 months the model targets 143.72 (-56.4%), a strongly bearish medium-term signal. The 1-year forecast stands at 126.28 (-61.7%). Over a 5-year horizon the model projects 179.71 (cumulative -45.5%).	162.6173	105.7005	76.7748	123.1417	108.4508	79.9989	154.9046	114.0667	143.7227	126.2827	16.8323	202.8215	84.6716	179.7066
GENT	The short-term (1-month) outlook for GENT is strongly bullish (+19.0% vs current price of 44.00). At 6 months the model targets 49.53 (+12.6%), a strongly bullish medium-term signal. The 1-year forecast stands at 51.33 (+16.7%). Over a 5-year horizon the model projects 47.49 (cumulative +7.9%).	48.2073	50.4522	52.6205	51.3722	49.2737	52.3793	50.8095	51.381	49.5329	51.3335	55.7554	47.5907	52.7766	47.4873
GJF	The short-term (1-month) outlook for GJF is strongly bearish (-50.6% vs current price of 260.40). At 6 months the model targets 162.39 (-37.6%), a strongly bearish medium-term signal. The 1-year forecast stands at 147.61 (-43.3%). Over a 5-year horizon the model projects 174.55 (cumulative -33.0%).	162.1193	140.7077	121.9824	149.5145	140.8779	128.5212	166.1088	141.0154	162.3927	147.6117	95.0716	193.9326	129.0816	174.5468
GOD	The short-term (1-month) outlook for GOD is strongly bearish (-26.9% vs current price of 11.20). At 6 months the model targets 8.81 (-21.3%), a strongly bearish medium-term signal. The 1-year forecast stands at 8.56 (-23.6%). Over a 5-year horizon the model projects 9.11 (cumulative -18.7%).	9.0335	8.4971	8.2182	8.7128	8.375	8.1894	8.9571	8.4496	8.8105	8.5618	7.6174	9.7398	8.1884	9.1105
GSF	The short-term (1-month) outlook for GSF is strongly bullish (+12.6% vs current price of 34.42). At 6 months the model targets 37.87 (+10.0%), a strongly bullish medium-term signal. The 1-year forecast stands at 37.68 (+9.5%). Over a 5-year horizon the model projects 37.42 (cumulative +8.7%).	38.0131	37.7426	39.1585	38.4414	37.8905	38.7638	38.2944	38.4616	37.8747	37.6822	39.5221	37.1834	38.4718	37.4245
GYL	The short-term (1-month) outlook for GYL is mildly bearish (-1.5% vs current price of 426.00). At 6 months the model targets 425.09 (-0.2%), a sideways medium-term signal. The 1-year forecast stands at 420.86 (-1.2%). Over a 5-year horizon the model projects 428.82 (cumulative +0.7%).	425.5868	419.5718	421.8761	426.6992	418.6555	419.6884	423.9323	419.7092	425.0948	420.8579	420.1206	433.2718	417.9592	428.8194
HAFNI	The short-term (1-month) outlook for HAFNI is strongly bearish (-51.5% vs current price of 79.20). At 6 months the model targets 46.82 (-40.9%), a strongly bearish medium-term signal. The 1-year forecast stands at 44.53 (-43.8%). Over a 5-year horizon the model projects 52.02 (cumulative -34.3%).	50.5243	43.6196	39.0818	46.2104	41.5719	38.4021	48.61	42.3409	46.8174	44.5314	30.8361	57.4879	38.46	52.0216
HGSB	The short-term (1-month) outlook for HGSB is strongly bearish (-21.2% vs current price of 164.98). At 6 months the model targets 137.36 (-16.7%), a strongly bearish medium-term signal. The 1-year forecast stands at 135.75 (-17.7%). Over a 5-year horizon the model projects 142.99 (cumulative -13.3%).	138.1134	135.3373	129.8724	138.0883	131.959	130.0832	140.9335	134.1847	137.356	135.7512	121.5346	147.9068	131.2214	142.9869
